sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation,annotation_sha256,materialized_width,materialized_height,materialized_image_format,materialized_readable
s2ds_0057,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/231.png,231,S2DS:231,S2DS:231,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,d6236e0fef0974e02dbe6bd7bb9aa595cafa113885fb5e6b90e36de3212961a8,zip_member,datasets/building-target/S2DS/s2ds.zip::train/231.png,datasets/building-target/S2DS/s2ds.zip::train/231_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0057.png,data/feasibility_v0/annotations/s2ds/s2ds_0057.png,cee6979cdad84ba2f56dbf095c370adb25f9ab38e2049553c6f0f861eed25e59,1024,1024,PNG,True
s2ds_0058,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/117.png,117,S2DS:117,S2DS:117,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,944f76d2ed1884fd8c8903ea6225456808cfdb2a6b020883225463679c5317e0,zip_member,datasets/building-target/S2DS/s2ds.zip::train/117.png,datasets/building-target/S2DS/s2ds.zip::train/117_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0058.png,data/feasibility_v0/annotations/s2ds/s2ds_0058.png,a5890fc070cf12ef5133eeb14d54eb91b2c5cfe6b369a614374f2fdded6490d8,1024,1024,PNG,True
s2ds_0059,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/418.png,418,S2DS:418,S2DS:418,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,4b2073dd2d34a6838036f8f33a46b4ffe809df25e0813aa92aac1182eda5e6d1,zip_member,datasets/building-target/S2DS/s2ds.zip::train/418.png,datasets/building-target/S2DS/s2ds.zip::train/418_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0059.png,data/feasibility_v0/annotations/s2ds/s2ds_0059.png,b0a38f8dbba0f62f0f6cd22c8c192c97348111bfce753b23e3ee3ef08a7bc3a2,1024,1024,PNG,True
s2ds_0060,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/288.png,288,S2DS:288,S2DS:288,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c1c6c1d614baea725db6531252e6214b1b1159b410787eb9d0b33cda1d19ac16,zip_member,datasets/building-target/S2DS/s2ds.zip::train/288.png,datasets/building-target/S2DS/s2ds.zip::train/288_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0060.png,data/feasibility_v0/annotations/s2ds/s2ds_0060.png,ee4f89d1f24837e4b70e242aa131780ff118b626f70573f605fb15a7e6f4ba01,1024,1024,PNG,True
s2ds_0061,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/144.png,144,S2DS:144,S2DS:144,train,unknown,concrete structures,semantic mask,corrosion|crack,crack|rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,7cf9e44c39bc09c44e732e97ea1527c82076fe8f6e42466ebb54b3ae01ea5bde,zip_member,datasets/building-target/S2DS/s2ds.zip::train/144.png,datasets/building-target/S2DS/s2ds.zip::train/144_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0061.png,data/feasibility_v0/annotations/s2ds/s2ds_0061.png,c417f2022dec63b622ed443f54c2508b17106fa1e9c1c7b831bf6eba00cb7fc7,1024,1024,PNG,True
s2ds_0062,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/304.png,304,S2DS:304,S2DS:304,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,aa69e4a42179ad566546aa1807bde117343a0033c697089c544983a11db1d251,zip_member,datasets/building-target/S2DS/s2ds.zip::train/304.png,datasets/building-target/S2DS/s2ds.zip::train/304_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0062.png,data/feasibility_v0/annotations/s2ds/s2ds_0062.png,51b04177033e51b508652c04529340d76d4c0ada3ed6d9b3297609044f83f4d3,1024,1024,PNG,True
s2ds_0063,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/531.png,531,S2DS:531,S2DS:531,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,8644029db6496daa8490d36ab38d5075c2852c415acd85f2dfae414c3d87eb4a,zip_member,datasets/building-target/S2DS/s2ds.zip::train/531.png,datasets/building-target/S2DS/s2ds.zip::train/531_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0063.png,data/feasibility_v0/annotations/s2ds/s2ds_0063.png,4de53d2cec4f58684ef9c9e26ee30a51c34255c4532295cbcafcb36fedfeb586,1024,1024,PNG,True
s2ds_0064,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/505.png,505,S2DS:505,S2DS:505,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,af9b7fa906515bf72eb004064a6b02f03399285d054e13f8f0896879977e1d9f,zip_member,datasets/building-target/S2DS/s2ds.zip::train/505.png,datasets/building-target/S2DS/s2ds.zip::train/505_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0064.png,data/feasibility_v0/annotations/s2ds/s2ds_0064.png,5fc44a5861de049a1bdd229c55d9ff3df3de0b1077bd2e3bc964cff08e0d650e,1024,1024,PNG,True
s2ds_0065,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/024.png,024,S2DS:024,S2DS:024,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,1a7a2f23640453b6fcc5406c68fc0a35da608eddf4e10602e88f2113f831a76d,zip_member,datasets/building-target/S2DS/s2ds.zip::train/024.png,datasets/building-target/S2DS/s2ds.zip::train/024_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0065.png,data/feasibility_v0/annotations/s2ds/s2ds_0065.png,9af199f5c0a0ffec3a1d0968c71426282e429155e26851d82f50384380c5f873,1024,1024,PNG,True
s2ds_0066,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/312.png,312,S2DS:312,S2DS:312,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,83dc869112d49e86746f06b21a7e4dfe49a2b3e6dccb3fd1c3029140f7bc3854,zip_member,datasets/building-target/S2DS/s2ds.zip::train/312.png,datasets/building-target/S2DS/s2ds.zip::train/312_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0066.png,data/feasibility_v0/annotations/s2ds/s2ds_0066.png,5f8b142d3dda828b795e700b29cec9e7ecd7f51426d9a039acda758993b81079,1024,1024,PNG,True
s2ds_0067,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/267.png,267,S2DS:267,S2DS:267,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,091a55ea71feab3a49545d83ca2261bf704bef4fdb8f6879039161a42d9d4353,zip_member,datasets/building-target/S2DS/s2ds.zip::train/267.png,datasets/building-target/S2DS/s2ds.zip::train/267_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0067.png,data/feasibility_v0/annotations/s2ds/s2ds_0067.png,6e094dfdfe6a6d74cc6607b50b460575fad1cb820a98d9325ce25629e4750861,1024,1024,PNG,True
s2ds_0068,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/174.png,174,S2DS:174,S2DS:174,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,3d290357e04e6b01e959ad747a0ffa6173a3097fee12baec69c03f92845ca21a,zip_member,datasets/building-target/S2DS/s2ds.zip::train/174.png,datasets/building-target/S2DS/s2ds.zip::train/174_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0068.png,data/feasibility_v0/annotations/s2ds/s2ds_0068.png,da3e656ade1bf59f6f7cdd71c1e85234e85fa4fd95a66c41560bca291d832d4a,1024,1024,PNG,True
s2ds_0069,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/118.png,118,S2DS:118,S2DS:118,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,218e1005c8a252b0c74ca47699a5dacf6a63c17aac13ae100bdf6cfa018b0377,zip_member,datasets/building-target/S2DS/s2ds.zip::train/118.png,datasets/building-target/S2DS/s2ds.zip::train/118_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0069.png,data/feasibility_v0/annotations/s2ds/s2ds_0069.png,c5faee3082f66a80f2d48dab50f0bd74c0f2421a84160052f1f9cf64cd9fd539,1024,1024,PNG,True
s2ds_0070,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/501.png,501,S2DS:501,S2DS:501,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,69d57ea392ae92f1ac7e58f67c162caf53e2c3b0c385bcd92a709f7420627d86,zip_member,datasets/building-target/S2DS/s2ds.zip::train/501.png,datasets/building-target/S2DS/s2ds.zip::train/501_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0070.png,data/feasibility_v0/annotations/s2ds/s2ds_0070.png,e13da2534b90056b381da33d1524587fd452ee2727f3cdba553ba5f1c4f85a8f,1024,1024,PNG,True
s2ds_0071,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/535.png,535,S2DS:535,S2DS:535,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,8360b365d1cf90bdfe4edc834f783af880853ea6e6fae64254f68b7c5bfb534d,zip_member,datasets/building-target/S2DS/s2ds.zip::train/535.png,datasets/building-target/S2DS/s2ds.zip::train/535_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0071.png,data/feasibility_v0/annotations/s2ds/s2ds_0071.png,26af03c550b5bdf73975d3e9a404f512545fd28043e61a2a8eddbedb7d332fce,1024,1024,PNG,True
s2ds_0072,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/204.png,204,S2DS:204,S2DS:204,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,57aa82d776c998f2a0e809866468c9df0147364366f08579dd22c7321e894304,zip_member,datasets/building-target/S2DS/s2ds.zip::train/204.png,datasets/building-target/S2DS/s2ds.zip::train/204_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0072.png,data/feasibility_v0/annotations/s2ds/s2ds_0072.png,053907e07c24fd6c3a7a91dd54c30e454ec0161fec95daafdf4dec7ff77bb31b,1024,1024,PNG,True
s2ds_0073,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/143.png,143,S2DS:143,S2DS:143,train,unknown,concrete structures,semantic mask,corrosion|crack|spalling,crack|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,d47b2f845ac35e2edbb81026051709adc6da9e938eb986ee13e11c7af3c108f8,zip_member,datasets/building-target/S2DS/s2ds.zip::train/143.png,datasets/building-target/S2DS/s2ds.zip::train/143_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0073.png,data/feasibility_v0/annotations/s2ds/s2ds_0073.png,7cb23912efc0058e94afe18ec17fef104d436e61892f90cbde85dc15cebd7e9c,1024,1024,PNG,True
s2ds_0074,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/258.png,258,S2DS:258,S2DS:258,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,9ea2a31b6a8eb857c05d40ee026923ac9a5af4453d5ae64436bc178e1e929d92,zip_member,datasets/building-target/S2DS/s2ds.zip::train/258.png,datasets/building-target/S2DS/s2ds.zip::train/258_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0074.png,data/feasibility_v0/annotations/s2ds/s2ds_0074.png,6b4da8ae9503717095f35c8c7b83509b0fb30aa6d142bb5baeb20ec825267918,1024,1024,PNG,True
s2ds_0075,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/515.png,515,S2DS:515,S2DS:515,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,9fc9c52a855b6be627fe5dacb0b28f107c55ef819b35d3e8653bb799f6d8e8d3,zip_member,datasets/building-target/S2DS/s2ds.zip::train/515.png,datasets/building-target/S2DS/s2ds.zip::train/515_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0075.png,data/feasibility_v0/annotations/s2ds/s2ds_0075.png,1844a3b623b105371e0640a7707fe05cda29c9406b4675e7e5de139e3b78bd9b,1024,1024,PNG,True
s2ds_0076,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/377.png,377,S2DS:377,S2DS:377,train,unknown,concrete structures,semantic mask,corrosion|crack,crack|rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,04030f43b4215df9d8571a7dd4739109974ebd536bd21cf115bdda9926fbf66d,zip_member,datasets/building-target/S2DS/s2ds.zip::train/377.png,datasets/building-target/S2DS/s2ds.zip::train/377_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0076.png,data/feasibility_v0/annotations/s2ds/s2ds_0076.png,cf0488e132271554b5174d6f2448c7607307a1c35c6996f27086807877708890,1024,1024,PNG,True
s2ds_0077,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/292.png,292,S2DS:292,S2DS:292,train,unknown,concrete structures,semantic mask,crack|spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c957394189c48103f528e2d2ec3df8c4b0c64ad28ad7f88f9ea8c3c6445a24b5,zip_member,datasets/building-target/S2DS/s2ds.zip::train/292.png,datasets/building-target/S2DS/s2ds.zip::train/292_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0077.png,data/feasibility_v0/annotations/s2ds/s2ds_0077.png,d81b1db0aa151371fbc6154d91003394ff4306cfd0c3de0ff3d1cb9149f93ad5,1024,1024,PNG,True
s2ds_0078,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/400.png,400,S2DS:400,S2DS:400,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,2cbc6b1b1c269e53c9caebac134a8d10460ce144a2cdfc1dd0e3c884030de8a2,zip_member,datasets/building-target/S2DS/s2ds.zip::train/400.png,datasets/building-target/S2DS/s2ds.zip::train/400_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0078.png,data/feasibility_v0/annotations/s2ds/s2ds_0078.png,8e0b7ee1ba492b59a80f1cbcdee703c50bd3c56c08ff5922494dac7d2328ca82,1024,1024,PNG,True
s2ds_0079,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/290.png,290,S2DS:290,S2DS:290,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,d1278fee28f25e0d81c85b019c7aaf457cedaa30ae11af23f6f5175fd4ee7529,zip_member,datasets/building-target/S2DS/s2ds.zip::train/290.png,datasets/building-target/S2DS/s2ds.zip::train/290_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0079.png,data/feasibility_v0/annotations/s2ds/s2ds_0079.png,98eb09251629764dc0fd4bae95fb80c9cf5ca9cf6ab8cbb51b30fdf90a4cb679,1024,1024,PNG,True
s2ds_0080,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/060.png,060,S2DS:060,S2DS:060,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,e41965599d949022c4fdad26d00be38b05cca5bb20acd1c1e3277259c1a62ec5,zip_member,datasets/building-target/S2DS/s2ds.zip::train/060.png,datasets/building-target/S2DS/s2ds.zip::train/060_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0080.png,data/feasibility_v0/annotations/s2ds/s2ds_0080.png,f47d6fee79cd5c9c827a50e92d372e7fbf48a98fd60a832192ec363432de1ef3,1024,1024,PNG,True
uav75_0001,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00559.jpg,DSC00559,UAV75:DSC00559,UAV75:DSC00559,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,0e7df432c1f5486d082a78dd3ef9b36115613155913cd977f2c429f6b35f770f,file,datasets/UAV-candidates/UAV75/train_img/DSC00559.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00559.png,,data/feasibility_v0/images/uav75/uav75_0001.jpg,data/feasibility_v0/annotations/uav75/uav75_0001.png,0325d54ef48fee90a6f9b087bf2a72231bf1068d0a221aa2f65b0aa79fc656a5,512,512,JPEG,True
uav75_0002,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00616.jpg,DSC00616,UAV75:DSC00616,UAV75:DSC00616,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,56ebbdad2a2c46689f21b3ebcbc85efb1266e379c655683e42717e5f94922d3f,file,datasets/UAV-candidates/UAV75/train_img/DSC00616.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00616.png,,data/feasibility_v0/images/uav75/uav75_0002.jpg,data/feasibility_v0/annotations/uav75/uav75_0002.png,420d445bca14855a22598d43978e36ca632c562907797cc2a457e26358c627d9,512,512,JPEG,True
uav75_0003,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00564b.jpg,DSC00564b,UAV75:DSC00564b,UAV75:DSC00564b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,32367bb576c3212ed30dfd38459b47ac08f971816dabedf87d86f2d96678614c,file,datasets/UAV-candidates/UAV75/train_img/DSC00564b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00564b.png,,data/feasibility_v0/images/uav75/uav75_0003.jpg,data/feasibility_v0/annotations/uav75/uav75_0003.png,552f84dbe2cd50a560573f76af84173a045af1a46dfd352f89cd32e83254a11e,512,512,JPEG,True
uav75_0004,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00561.jpg,DSC00561,UAV75:DSC00561,UAV75:DSC00561,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c3089a546f2dea76376a27ab98a970c1ac8a83551b0ad1e4ecda45e20522dab0,file,datasets/UAV-candidates/UAV75/train_img/DSC00561.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00561.png,,data/feasibility_v0/images/uav75/uav75_0004.jpg,data/feasibility_v0/annotations/uav75/uav75_0004.png,7efbf479614a89ec56f102b1764f321c85029b1ee592bcd473042478d37026e4,512,512,JPEG,True
uav75_0005,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00566c.jpg,DSC00566c,UAV75:DSC00566c,UAV75:DSC00566c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,d62a1cea4d6fa608e40a1035947ff88fba99d6f8536e70c96782277de2ad38ab,file,datasets/UAV-candidates/UAV75/train_img/DSC00566c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00566c.png,,data/feasibility_v0/images/uav75/uav75_0005.jpg,data/feasibility_v0/annotations/uav75/uav75_0005.png,9bb44f2de4940b10d23b3de03e542ad37ada4e7727c59b3309f5abdb34e9956a,512,512,JPEG,True
uav75_0006,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00587.jpg,DSC00587,UAV75:DSC00587,UAV75:DSC00587,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,5718eb6b30d7b5c7a4214fa352a2fb8503ab11f3a3e1c4c4a413902cef2a8270,file,datasets/UAV-candidates/UAV75/train_img/DSC00587.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00587.png,,data/feasibility_v0/images/uav75/uav75_0006.jpg,data/feasibility_v0/annotations/uav75/uav75_0006.png,246fcfadd4e1e6a3713f4f4f5dedc1fc96419927a536cf086859f66862e0c499,512,512,JPEG,True
uav75_0007,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00571d.jpg,DSC00571d,UAV75:DSC00571d,UAV75:DSC00571d,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,cfc1eb145d5ec80812258dadb2787a0f6e353b547314adc281ae13deaa37a7ac,file,datasets/UAV-candidates/UAV75/train_img/DSC00571d.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00571d.png,,data/feasibility_v0/images/uav75/uav75_0007.jpg,data/feasibility_v0/annotations/uav75/uav75_0007.png,80860fc5a556e30348e37d01b6ec5b2dd3339ad299100bbdfa2962ede5597c07,512,512,JPEG,True
