sample_id,source_dataset,source_version,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,sha256,output_image,normalized_annotation,normalized_annotation_sha256,target_annotation_count,segmentation_annotation_count,geometry_qc,test_locked,task,eligibility,geometry
cubit_train_sp0_508,CUBIT-InSeg,official_2026_release,SP0_508,SP0_508,cubit:train:sp0_508,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,df4f4cfcde436f6dc521b81d1f9b8ea46c76eba57c77294ca158c7ebdf975fd4,data/v1/images/cubit/cubit_train_sp0_508.jpg,data/v1/annotations/cubit/cubit_train_sp0_508.json,97eb04f93f1f045def6b5b1d3b7cfead1a621b97abc83a9e7ea281ee0aa74713,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_509,CUBIT-InSeg,official_2026_release,SP0_509,SP0_509,cubit:train:sp0_509,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,af30a7ce1a84272da590e4c9e57f499e5c35bd861a393397282b1b49161df6f7,data/v1/images/cubit/cubit_train_sp0_509.jpg,data/v1/annotations/cubit/cubit_train_sp0_509.json,6631e1d3af6377ec1d23730f80745d952a5bb1224b8fbce3c75cc98641d75d70,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_510,CUBIT-InSeg,official_2026_release,SP0_510,SP0_510,cubit:train:sp0_510,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,099a2cc6613592acb0b193f6fd0a26faedda26bf4f7566f1e3cacc5fe7eac318,data/v1/images/cubit/cubit_train_sp0_510.jpg,data/v1/annotations/cubit/cubit_train_sp0_510.json,7035666f36086593baa3edefb5bae3522188105b3d4916779688bbade963cd51,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_511,CUBIT-InSeg,official_2026_release,SP0_511,SP0_511,cubit:train:sp0_511,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f64d7ec12a60b7c9b9a984de3c0b50e2a10de9f1bead82683cbcc726370fc102,data/v1/images/cubit/cubit_train_sp0_511.jpg,data/v1/annotations/cubit/cubit_train_sp0_511.json,79ae3d879b4d2de146d7ae451fe79641290be511817c2eb21a7601b7b26ee592,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_512,CUBIT-InSeg,official_2026_release,SP0_512,SP0_512,cubit:train:sp0_512,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,55df644faab0c966d76e355d82761668d8a805989c81b3f507ec102c307749b9,data/v1/images/cubit/cubit_train_sp0_512.jpg,data/v1/annotations/cubit/cubit_train_sp0_512.json,8c364d1fe0383626353ce27f69936fa83f473d682c8409a737d26647983f962e,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_514,CUBIT-InSeg,official_2026_release,SP0_514,SP0_514,cubit:train:sp0_514,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,3d28108fd201185501d8fb1e8b13c7ba554216eb925b0d81da4c90d46ef9463d,data/v1/images/cubit/cubit_train_sp0_514.jpg,data/v1/annotations/cubit/cubit_train_sp0_514.json,d05b77183fe30c5ee01f797bbe9dd660853876f608320c1b733c9f10b9749d85,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_515,CUBIT-InSeg,official_2026_release,SP0_515,SP0_515,cubit:train:sp0_515,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,6b560d92c0cadc54800283d0f4a954baa2a7cbf3eb715465d4a58e957f391dae,data/v1/images/cubit/cubit_train_sp0_515.jpg,data/v1/annotations/cubit/cubit_train_sp0_515.json,64fc13a64c7404c4958bf297cee24b0ad9b3e8667339171b911d4ceddf0e6518,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_516,CUBIT-InSeg,official_2026_release,SP0_516,SP0_516,cubit:train:sp0_516,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,426e503e375f057730eb2de87a3848f9e89580b47a6c93bd3a4783dc54ff3402,data/v1/images/cubit/cubit_train_sp0_516.jpg,data/v1/annotations/cubit/cubit_train_sp0_516.json,c51193566d79adf8b808c1b0651805c9da6d20a55217314f9c1f1b64f1bffc60,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_517,CUBIT-InSeg,official_2026_release,SP0_517,SP0_517,cubit:train:sp0_517,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5b52b6044619bb2525943e2cec310b033d8ef0ef3d42b286acfc2c7a9a11b8fc,data/v1/images/cubit/cubit_train_sp0_517.jpg,data/v1/annotations/cubit/cubit_train_sp0_517.json,c8a8324636dc10a8faafd0896e1663ffa96589bd199e2046d7eac86446a6f3ed,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_518,CUBIT-InSeg,official_2026_release,SP0_518,SP0_518,cubit:train:sp0_518,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,deaf4ffec049093bda6b3b4e6d044205e88e6f66531fc3a042102c63db658ac7,data/v1/images/cubit/cubit_train_sp0_518.jpg,data/v1/annotations/cubit/cubit_train_sp0_518.json,dff947f1fcfe42ef2b559d9fc844ba4bf4564266b743184b56141dd75947ab34,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_519,CUBIT-InSeg,official_2026_release,SP0_519,SP0_519,cubit:train:sp0_519,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,1a4597bcab312244641aa0df5b7766093d685d70a0348fed6b84a8dfe7832e7f,data/v1/images/cubit/cubit_train_sp0_519.jpg,data/v1/annotations/cubit/cubit_train_sp0_519.json,f48e670beea54712f801c95abb292edeec1444ba4959284e76239ee1d5a06b4a,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_52,CUBIT-InSeg,official_2026_release,SP0_52,SP0_52,cubit:train:sp0_52,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,b68a1785ed0135cc1214ecd7a7469edc96109a600779e9705c87a7f8224a6f8c,data/v1/images/cubit/cubit_train_sp0_52.jpg,data/v1/annotations/cubit/cubit_train_sp0_52.json,5fd33ac839b342bfa702cff29a0229a805b45421dbd888c3c7878bc72e9e301e,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_520,CUBIT-InSeg,official_2026_release,SP0_520,SP0_520,cubit:train:sp0_520,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5a018790ccf216d32d84e97dd66ed00392949d6af0b95a0cb81475b7f36cb3df,data/v1/images/cubit/cubit_train_sp0_520.jpg,data/v1/annotations/cubit/cubit_train_sp0_520.json,e36e882d7fc4a2b259e7186c53cb13547e43ed938d87454b19167075f0cdbdaf,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_523,CUBIT-InSeg,official_2026_release,SP0_523,SP0_523,cubit:train:sp0_523,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,afcf4b91bcd111bfe7ba5996101c483dab4889c8573fe5ffc88ec70bb8cdc357,data/v1/images/cubit/cubit_train_sp0_523.jpg,data/v1/annotations/cubit/cubit_train_sp0_523.json,50613139fd6221c11b759a5d3b736db6c07f7596041b8ce0399db2e087b6b9d3,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_525,CUBIT-InSeg,official_2026_release,SP0_525,SP0_525,cubit:train:sp0_525,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,7ea10bd921dc5166d8c71b097879e50b7b6af796c177df309fa46725de021c61,data/v1/images/cubit/cubit_train_sp0_525.jpg,data/v1/annotations/cubit/cubit_train_sp0_525.json,a6a4d2abf935a43d180a1f75a3ccf8039f449f56ee3bc01a17fc98597987e1b5,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_526,CUBIT-InSeg,official_2026_release,SP0_526,SP0_526,cubit:train:sp0_526,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,0d077f516ada76e3adca3f753dc20f9166825bc82bb5fd310c3dae8f5fccf746,data/v1/images/cubit/cubit_train_sp0_526.jpg,data/v1/annotations/cubit/cubit_train_sp0_526.json,39a595e4eedd444e6372fa8b3d121d200e2ae4146a7512b7bf30a7e2de42cdc6,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_527,CUBIT-InSeg,official_2026_release,SP0_527,SP0_527,cubit:train:sp0_527,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,6fdd3c562c838b5a9b7ba1ff6456a95aef5d46b089010639a6817a42e4c81a5d,data/v1/images/cubit/cubit_train_sp0_527.jpg,data/v1/annotations/cubit/cubit_train_sp0_527.json,76cfcb53b47a206e8ade3c44836ee6017e803c3743e218f06d2b2c8c6064618e,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_528,CUBIT-InSeg,official_2026_release,SP0_528,SP0_528,cubit:train:sp0_528,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,774e09b754f6e739c4923a145ccd75b189c720d3cff1ae78ffa758bdc3b86d9a,data/v1/images/cubit/cubit_train_sp0_528.jpg,data/v1/annotations/cubit/cubit_train_sp0_528.json,e97658221982a0d62541882dfabea68a126ed50b66384c4721a495718962a9da,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_529,CUBIT-InSeg,official_2026_release,SP0_529,SP0_529,cubit:train:sp0_529,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e43ebd3ea26cd8664dc9548b71a6633dcc9adc74a5815b318e9524b21426b545,data/v1/images/cubit/cubit_train_sp0_529.jpg,data/v1/annotations/cubit/cubit_train_sp0_529.json,9cb7c9297ab833dab9e5860930ac5b7ab63d01108c3fa57cbfbb33a999ac9043,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_530,CUBIT-InSeg,official_2026_release,SP0_530,SP0_530,cubit:train:sp0_530,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f9788f46650f4096b62a6e4a27d92666a40c6e5ad73e84b32a0adf40b78e75e9,data/v1/images/cubit/cubit_train_sp0_530.jpg,data/v1/annotations/cubit/cubit_train_sp0_530.json,7fa2c7532972022fa6014f5dac5ece8083050a7137ff51f86a9730c85cdd87a4,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_533,CUBIT-InSeg,official_2026_release,SP0_533,SP0_533,cubit:train:sp0_533,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,a5452c1beafd4127b0543be427d8c7670964c005392e3435963c6c4eadded0c9,data/v1/images/cubit/cubit_train_sp0_533.jpg,data/v1/annotations/cubit/cubit_train_sp0_533.json,cfa4bba7c1c749c6755b94cd202d4f3fb33bc8aac5c2b6b3c7ea3c4abf609411,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_535,CUBIT-InSeg,official_2026_release,SP0_535,SP0_535,cubit:train:sp0_535,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,26fef4b0a94a351ff4a24e49749f02c84d75a6438fd3e85d4018850cb7c8bc8f,data/v1/images/cubit/cubit_train_sp0_535.jpg,data/v1/annotations/cubit/cubit_train_sp0_535.json,3cba3e0505319f9c0547108777ecc28fa84e71082dca5f363b981c17fcc3f7a3,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_538,CUBIT-InSeg,official_2026_release,SP0_538,SP0_538,cubit:train:sp0_538,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,8f2a29bde2bc77051f96f63f81ee3f2383051b0d82f6968aa764bd8431afb299,data/v1/images/cubit/cubit_train_sp0_538.jpg,data/v1/annotations/cubit/cubit_train_sp0_538.json,b6f34ea739c104e2f73479daf01cf016aa65dc6aa8ecf4d78a2e1489b668bf1b,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_539,CUBIT-InSeg,official_2026_release,SP0_539,SP0_539,cubit:train:sp0_539,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,46fe2aa1c636da19e2b6af9356fc814c0b945faa6fb7dc3ff9ae128f6857fa9d,data/v1/images/cubit/cubit_train_sp0_539.jpg,data/v1/annotations/cubit/cubit_train_sp0_539.json,517ae8a96431d7c889f39b36db50c76818ad0834fb626deb0b0eaaff948ff156,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_540,CUBIT-InSeg,official_2026_release,SP0_540,SP0_540,cubit:train:sp0_540,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bb0f0fbc14f7d6a501e477a2d045c0d01b838448bd174e32a18abafe0fb800ba,data/v1/images/cubit/cubit_train_sp0_540.jpg,data/v1/annotations/cubit/cubit_train_sp0_540.json,60946f96f84cdd40bdd78110a5ec93de13ad50d9e5c92943121155af495dc69b,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_541,CUBIT-InSeg,official_2026_release,SP0_541,SP0_541,cubit:train:sp0_541,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,6f96618f2133a1afcb3de9483d171845c5599d6f0f5ed64007dd6ca620181b1a,data/v1/images/cubit/cubit_train_sp0_541.jpg,data/v1/annotations/cubit/cubit_train_sp0_541.json,a0f29a7fcc259abb77132fbcfffd19c750a8b8c3db1df57ae016acf20b382574,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_542,CUBIT-InSeg,official_2026_release,SP0_542,SP0_542,cubit:train:sp0_542,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ae702a39aa56be0c3e1728aa838901570bea7a69c5caae5f00b6ff54aa0e566c,data/v1/images/cubit/cubit_train_sp0_542.jpg,data/v1/annotations/cubit/cubit_train_sp0_542.json,4364d3b50698aa7623253b294fb229d2ba0518c4e0ec14e254a205a457eea92f,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_543,CUBIT-InSeg,official_2026_release,SP0_543,SP0_543,cubit:train:sp0_543,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,7cd3b0e581bbbbb661a6a5cbec69c7162a041b148dddcd99fcdaa7f24d3dfd6c,data/v1/images/cubit/cubit_train_sp0_543.jpg,data/v1/annotations/cubit/cubit_train_sp0_543.json,676b511e1eac701bcd501bb82fe542647eac6c783cfb334423a828ac66979477,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_544,CUBIT-InSeg,official_2026_release,SP0_544,SP0_544,cubit:train:sp0_544,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,c184f7247b4219f488d87a59a1fc2b85472135d9e8a7a4d3030bc5222e66e42f,data/v1/images/cubit/cubit_train_sp0_544.jpg,data/v1/annotations/cubit/cubit_train_sp0_544.json,217effc80f391a37b51656417c79d2fceb8f29f0ed4a220442d643e7bd9a6231,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_545,CUBIT-InSeg,official_2026_release,SP0_545,SP0_545,cubit:train:sp0_545,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,3a5e58d191e8c9cafe5d85ccb1d20edc0d276ef073595691a7cfaa6106a41da7,data/v1/images/cubit/cubit_train_sp0_545.jpg,data/v1/annotations/cubit/cubit_train_sp0_545.json,66b4e0b8e0e827f11ac3580b89463fe75f36cdcd8feb0168c45e72b9ab8b5c7b,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_546,CUBIT-InSeg,official_2026_release,SP0_546,SP0_546,cubit:train:sp0_546,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,58e913fb4eaf8eff18207f4950c43eb617f7075a99799448608834fc3aa1bd92,data/v1/images/cubit/cubit_train_sp0_546.jpg,data/v1/annotations/cubit/cubit_train_sp0_546.json,4b1407b0e7bfbca0663f828e62ec64b7c85c26dfa1e93f4c67fedacd159dfffd,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_55,CUBIT-InSeg,official_2026_release,SP0_55,SP0_55,cubit:train:sp0_55,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ca40de39be56699a0a8f8fb53c2d4ece082038b3f132f49dc4edb6874f80bfb2,data/v1/images/cubit/cubit_train_sp0_55.jpg,data/v1/annotations/cubit/cubit_train_sp0_55.json,7ed8df2bddee6516c9e5a9e6d49360b5b2a51eacc829b4b4aff448308ba505f6,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_550,CUBIT-InSeg,official_2026_release,SP0_550,SP0_550,cubit:train:sp0_550,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,975fd758f1134e40f690892502936b3b81b1f61db89aaeeb4011f5dfad4dd127,data/v1/images/cubit/cubit_train_sp0_550.jpg,data/v1/annotations/cubit/cubit_train_sp0_550.json,1c0f33b686d71364d9370fdb5e2acde633252ac12973a3a1b0250b66bc888a18,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_551,CUBIT-InSeg,official_2026_release,SP0_551,SP0_551,cubit:train:sp0_551,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,2dab25600ffacd5d0e253b0f67a36062ef8a897489eb89a26abd566ae323a257,data/v1/images/cubit/cubit_train_sp0_551.jpg,data/v1/annotations/cubit/cubit_train_sp0_551.json,05fcb06e7b790bcff317aa4e86893e42fb02bf8351dce6cb8ce5a4e255aedd46,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_552,CUBIT-InSeg,official_2026_release,SP0_552,SP0_552,cubit:train:sp0_552,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,681fdd835e17f164b56f00d9e45c2ae89d9deb50afd6a2834da26fdc6e3ac018,data/v1/images/cubit/cubit_train_sp0_552.jpg,data/v1/annotations/cubit/cubit_train_sp0_552.json,86af2e78c7de58564e48cda5ffaebd07744a454fd0a16885308e8dff1a63e3ce,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_554,CUBIT-InSeg,official_2026_release,SP0_554,SP0_554,cubit:train:sp0_554,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4b5cdbeafffe72cd03f12a8f9598bceb96eabfd757e625d6a31201a0f39e8c76,data/v1/images/cubit/cubit_train_sp0_554.jpg,data/v1/annotations/cubit/cubit_train_sp0_554.json,d500c3ddf57025986b0240024159a2eb4e6ff10ab2fc4a532a1a250228c8c5c6,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_555,CUBIT-InSeg,official_2026_release,SP0_555,SP0_555,cubit:train:sp0_555,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,caab92d5f9e0ba5f31c69175ee9ade271a25f6ca6aca90001a2b893dfbe8f3c3,data/v1/images/cubit/cubit_train_sp0_555.jpg,data/v1/annotations/cubit/cubit_train_sp0_555.json,ddbd925a4f45a451f3fbdcd1f08182886e63acd730d0fb3215f906497a647f67,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp0_556,CUBIT-InSeg,official_2026_release,SP0_556,SP0_556,cubit:train:sp0_556,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,01bf86fd98c9b6fa40d93c49d5b1420a1274041072c3ea2ea16fec14ee3be39e,data/v1/images/cubit/cubit_train_sp0_556.jpg,data/v1/annotations/cubit/cubit_train_sp0_556.json,1ecadbf43e03d27f1730bad977edcff78b6bdebc670951046e6628206c3f0541,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
