sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation
s2ds_0077,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/292.png,292,S2DS:292,S2DS:292,train,unknown,concrete structures,semantic mask,crack|spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/292.png,datasets/building-target/S2DS/s2ds.zip::train/292_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0077.png,data/feasibility_v0/annotations/s2ds/s2ds_0077.png
s2ds_0078,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/400.png,400,S2DS:400,S2DS:400,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/400.png,datasets/building-target/S2DS/s2ds.zip::train/400_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0078.png,data/feasibility_v0/annotations/s2ds/s2ds_0078.png
s2ds_0079,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/290.png,290,S2DS:290,S2DS:290,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/290.png,datasets/building-target/S2DS/s2ds.zip::train/290_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0079.png,data/feasibility_v0/annotations/s2ds/s2ds_0079.png
s2ds_0080,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/060.png,060,S2DS:060,S2DS:060,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/060.png,datasets/building-target/S2DS/s2ds.zip::train/060_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0080.png,data/feasibility_v0/annotations/s2ds/s2ds_0080.png
uav75_0001,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00559.jpg,DSC00559,UAV75:DSC00559,UAV75:DSC00559,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00559.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00559.png,,data/feasibility_v0/images/uav75/uav75_0001.jpg,data/feasibility_v0/annotations/uav75/uav75_0001.png
uav75_0002,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00616.jpg,DSC00616,UAV75:DSC00616,UAV75:DSC00616,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00616.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00616.png,,data/feasibility_v0/images/uav75/uav75_0002.jpg,data/feasibility_v0/annotations/uav75/uav75_0002.png
uav75_0003,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00564b.jpg,DSC00564b,UAV75:DSC00564b,UAV75:DSC00564b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00564b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00564b.png,,data/feasibility_v0/images/uav75/uav75_0003.jpg,data/feasibility_v0/annotations/uav75/uav75_0003.png
uav75_0004,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00561.jpg,DSC00561,UAV75:DSC00561,UAV75:DSC00561,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00561.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00561.png,,data/feasibility_v0/images/uav75/uav75_0004.jpg,data/feasibility_v0/annotations/uav75/uav75_0004.png
uav75_0005,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00566c.jpg,DSC00566c,UAV75:DSC00566c,UAV75:DSC00566c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00566c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00566c.png,,data/feasibility_v0/images/uav75/uav75_0005.jpg,data/feasibility_v0/annotations/uav75/uav75_0005.png
uav75_0006,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00587.jpg,DSC00587,UAV75:DSC00587,UAV75:DSC00587,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00587.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00587.png,,data/feasibility_v0/images/uav75/uav75_0006.jpg,data/feasibility_v0/annotations/uav75/uav75_0006.png
uav75_0007,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00571d.jpg,DSC00571d,UAV75:DSC00571d,UAV75:DSC00571d,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00571d.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00571d.png,,data/feasibility_v0/images/uav75/uav75_0007.jpg,data/feasibility_v0/annotations/uav75/uav75_0007.png
uav75_0008,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00614.jpg,DSC00614,UAV75:DSC00614,UAV75:DSC00614,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00614.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00614.png,,data/feasibility_v0/images/uav75/uav75_0008.jpg,data/feasibility_v0/annotations/uav75/uav75_0008.png
uav75_0009,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00578.jpg,DSC00578,UAV75:DSC00578,UAV75:DSC00578,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00578.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00578.png,,data/feasibility_v0/images/uav75/uav75_0009.jpg,data/feasibility_v0/annotations/uav75/uav75_0009.png
uav75_0010,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00560c.jpg,DSC00560c,UAV75:DSC00560c,UAV75:DSC00560c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00560c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00560c.png,,data/feasibility_v0/images/uav75/uav75_0010.jpg,data/feasibility_v0/annotations/uav75/uav75_0010.png
uav75_0011,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00566d.jpg,DSC00566d,UAV75:DSC00566d,UAV75:DSC00566d,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00566d.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00566d.png,,data/feasibility_v0/images/uav75/uav75_0011.jpg,data/feasibility_v0/annotations/uav75/uav75_0011.png
uav75_0012,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00565b.jpg,DSC00565b,UAV75:DSC00565b,UAV75:DSC00565b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00565b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00565b.png,,data/feasibility_v0/images/uav75/uav75_0012.jpg,data/feasibility_v0/annotations/uav75/uav75_0012.png
uav75_0013,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00567c.jpg,DSC00567c,UAV75:DSC00567c,UAV75:DSC00567c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00567c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00567c.png,,data/feasibility_v0/images/uav75/uav75_0013.jpg,data/feasibility_v0/annotations/uav75/uav75_0013.png
uav75_0014,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00575b.jpg,DSC00575b,UAV75:DSC00575b,UAV75:DSC00575b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00575b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00575b.png,,data/feasibility_v0/images/uav75/uav75_0014.jpg,data/feasibility_v0/annotations/uav75/uav75_0014.png
uav75_0015,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00566e.jpg,DSC00566e,UAV75:DSC00566e,UAV75:DSC00566e,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00566e.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00566e.png,,data/feasibility_v0/images/uav75/uav75_0015.jpg,data/feasibility_v0/annotations/uav75/uav75_0015.png
uav75_0016,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00559b.jpg,DSC00559b,UAV75:DSC00559b,UAV75:DSC00559b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00559b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00559b.png,,data/feasibility_v0/images/uav75/uav75_0016.jpg,data/feasibility_v0/annotations/uav75/uav75_0016.png
uav75_0017,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00555.jpg,DSC00555,UAV75:DSC00555,UAV75:DSC00555,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00555.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00555.png,,data/feasibility_v0/images/uav75/uav75_0017.jpg,data/feasibility_v0/annotations/uav75/uav75_0017.png
uav75_0018,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00608.jpg,DSC00608,UAV75:DSC00608,UAV75:DSC00608,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00608.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00608.png,,data/feasibility_v0/images/uav75/uav75_0018.jpg,data/feasibility_v0/annotations/uav75/uav75_0018.png
uav75_0019,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00556b.jpg,DSC00556b,UAV75:DSC00556b,UAV75:DSC00556b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00556b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00556b.png,,data/feasibility_v0/images/uav75/uav75_0019.jpg,data/feasibility_v0/annotations/uav75/uav75_0019.png
uav75_0020,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00558b.jpg,DSC00558b,UAV75:DSC00558b,UAV75:DSC00558b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00558b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00558b.png,,data/feasibility_v0/images/uav75/uav75_0020.jpg,data/feasibility_v0/annotations/uav75/uav75_0020.png
uav75_0021,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00556.jpg,DSC00556,UAV75:DSC00556,UAV75:DSC00556,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00556.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00556.png,,data/feasibility_v0/images/uav75/uav75_0021.jpg,data/feasibility_v0/annotations/uav75/uav75_0021.png
uav75_0022,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00567b.jpg,DSC00567b,UAV75:DSC00567b,UAV75:DSC00567b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00567b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00567b.png,,data/feasibility_v0/images/uav75/uav75_0022.jpg,data/feasibility_v0/annotations/uav75/uav75_0022.png
uav75_0023,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00568.jpg,DSC00568,UAV75:DSC00568,UAV75:DSC00568,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00568.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00568.png,,data/feasibility_v0/images/uav75/uav75_0023.jpg,data/feasibility_v0/annotations/uav75/uav75_0023.png
uav75_0024,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00604.jpg,DSC00604,UAV75:DSC00604,UAV75:DSC00604,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00604.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00604.png,,data/feasibility_v0/images/uav75/uav75_0024.jpg,data/feasibility_v0/annotations/uav75/uav75_0024.png
uav75_0025,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00561b.jpg,DSC00561b,UAV75:DSC00561b,UAV75:DSC00561b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00561b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00561b.png,,data/feasibility_v0/images/uav75/uav75_0025.jpg,data/feasibility_v0/annotations/uav75/uav75_0025.png
uav75_0026,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00552.jpg,DSC00552,UAV75:DSC00552,UAV75:DSC00552,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00552.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00552.png,,data/feasibility_v0/images/uav75/uav75_0026.jpg,data/feasibility_v0/annotations/uav75/uav75_0026.png
uav75_0027,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00571c.jpg,DSC00571c,UAV75:DSC00571c,UAV75:DSC00571c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00571c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00571c.png,,data/feasibility_v0/images/uav75/uav75_0027.jpg,data/feasibility_v0/annotations/uav75/uav75_0027.png
uav75_0028,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00553.jpg,DSC00553,UAV75:DSC00553,UAV75:DSC00553,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00553.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00553.png,,data/feasibility_v0/images/uav75/uav75_0028.jpg,data/feasibility_v0/annotations/uav75/uav75_0028.png
uav75_0029,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00566b.jpg,DSC00566b,UAV75:DSC00566b,UAV75:DSC00566b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00566b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00566b.png,,data/feasibility_v0/images/uav75/uav75_0029.jpg,data/feasibility_v0/annotations/uav75/uav75_0029.png
uav75_0030,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00565.jpg,DSC00565,UAV75:DSC00565,UAV75:DSC00565,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00565.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00565.png,,data/feasibility_v0/images/uav75/uav75_0030.jpg,data/feasibility_v0/annotations/uav75/uav75_0030.png
uav75_0031,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00561c.jpg,DSC00561c,UAV75:DSC00561c,UAV75:DSC00561c,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00561c.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00561c.png,,data/feasibility_v0/images/uav75/uav75_0031.jpg,data/feasibility_v0/annotations/uav75/uav75_0031.png
uav75_0032,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00558.jpg,DSC00558,UAV75:DSC00558,UAV75:DSC00558,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00558.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00558.png,,data/feasibility_v0/images/uav75/uav75_0032.jpg,data/feasibility_v0/annotations/uav75/uav75_0032.png
